areas,equivalent_diameter,centroid_x,centroid_y,major_axis_length,minor_axis_length,orientation,alpha_variant
149.0,13.773623058786647,109.54362416107382,418.5436241610738,32.17311578663464,7.092688664334192,0.9716637836379696,1
313.0,19.963065333312567,117.96805111821087,339.61661341853033,57.87965280290421,7.694614243490831,0.9709191336934246,1
840.0,32.703535245865034,134.36666666666667,425.04761904761904,97.06784391769786,11.913521694482755,1.005151010115477,1
166.0,14.538148590038452,127.43975903614458,292.5301204819277,23.402383722795616,10.022406282966358,0.809378776439375,1
449.0,23.90992587997897,134.65701559020044,526.2583518930958,41.1140851352373,17.080717248178125,0.9551808741496556,1
567.0,26.86869594648831,147.82363315696648,327.657848324515,60.62035201757195,13.09124272149399,0.8118586814394092,1
265.0,18.36868202552426,155.7056603773585,7.320754716981132,50.57730542670086,8.472268706879557,0.4147607337977396,1
212.0,16.42944866646031,140.04245283018867,274.62735849056605,35.25656785246874,10.34532198915107,1.1086345754495315,1
170.0,14.712264360219255,143.4764705882353,404.0764705882353,30.36908241836073,7.959747947772765,0.8220074255837162,1
228.0,17.03815178355966,142.6184210526316,462.30263157894734,25.858098340160954,15.626749992481429,1.0331946894138417,1
295.0,19.38054864282415,165.11525423728813,442.83389830508474,47.056173516785584,8.547664064637845,0.9368572193070385,1
153.0,13.957279475043833,162.64705882352942,133.3986928104575,22.387322371756113,9.52174243441136,0.43117513977635336,1
132.0,12.964089628857149,164.3939393939394,270.9621212121212,32.176199775008236,5.980130168802505,0.769224087162973,1
313.0,19.963065333312567,173.60063897763578,317.12460063897765,59.80001877563673,8.10441135235365,0.8129567614864898,1
151.0,13.86575534383214,165.4503311258278,621.5364238410596,19.07845518812816,13.100914767593089,0.7002011366448987,1
246.0,17.697935698969246,173.630081300813,488.9878048780488,52.0789704036695,7.275892945166952,0.9176838897077264,1
1493.0,43.59984679204272,202.55257870060282,394.0066979236437,129.41323916769733,19.771021555589865,0.8018050666087498,1
327.0,20.404639941160397,188.59327217125383,435.97553516819573,83.5799493955484,6.1949853912403725,0.7571507330239305,1
136.0,13.159049284959082,182.02941176470588,264.54411764705884,27.852934988503673,7.239083087302764,0.7759528226526757,1
1635.0,45.626161964841955,234.82018348623853,326.8091743119266,155.67697313455645,21.310424429216468,0.7186590012390762,1
297.0,19.44613444328572,202.1010101010101,258.5858585858586,40.50995798922136,10.844267372727392,0.7829067620095201,1
99.0,11.227230955528665,216.22222222222223,198.1818181818182,28.425418983863356,5.184450473986246,-0.36456627645469725,1
87.0,10.524820207108489,219.5977011494253,122.52873563218391,22.343396565434503,5.849434614006034,-0.43943407186588906,1
787.0,31.655007845624887,272.0546378653113,324.99618805590853,102.12222144202903,16.054389046707477,0.6929368783071956,1
122.0,12.463355264843006,244.13114754098362,364.0245901639344,28.04493392797728,6.574921916033752,0.7123584093624517,1
97.0,11.11324596323283,253.38144329896906,55.07216494845361,33.89405983421152,4.4255534506330765,-0.24777540709312604,1
1574.0,44.76694141230944,261.28208386277004,496.9536213468869,123.37610299437121,22.02165785037249,-1.2444737560869439,1
730.0,30.487126261041215,296.24931506849316,8.523287671232877,121.19097180409707,11.676809829761638,-0.1715965791045744,1
121.0,12.412170838050638,257.43801652892563,589.9834710743802,23.83717423406952,7.38689767386327,0.44484981543821067,1
2121.0,51.96673045693062,344.2404526166902,70.39415370108439,209.33177002546012,18.049531617103113,-0.1756608802579066,1
190.0,15.553633450087505,269.4947368421053,2.8105263157894735,42.72829950475452,6.240082244501614,-0.11236788230468711,1
336.0,20.683531783305643,290.76488095238096,104.08035714285714,59.63565506722343,8.919260836198625,-0.19503123521513765,1
90.0,10.704744696916627,273.4222222222222,402.8777777777778,23.401064937059495,5.892454837252095,0.6982504735971157,1
249.0,17.805522925178455,274.43775100401604,425.1285140562249,27.106931524640483,12.583075683178892,-0.6546413721358632,1
244.0,17.625846048215095,296.344262295082,117.2827868852459,47.628050499261015,7.838509218161119,-0.18839480767757927,1
132.0,12.964089628857149,287.6212121212121,559.8636363636364,30.155061800120826,6.648327246539731,-0.07195846196999864,1
84.0,10.341765891652821,294.5238095238095,619.0714285714286,15.154883536727324,8.032715376888417,0.2240986650997976,1
1106.0,37.526030118800065,318.1600361663653,463.44846292947557,133.19000298825443,11.860541689496722,-1.0639025258515038,1
240.0,17.480774889473267,306.625,593.7416666666667,34.77062109210231,9.644659891619067,-0.29965927315985874,1
3706.0,68.69225395041651,385.59147328656235,540.0747436589314,163.85135895070675,32.7561350586917,-0.15811776143819725,1
240.0,17.480774889473267,338.225,106.64166666666667,48.58282274806955,10.641658206558386,-0.14445956121198616,1
361.0,21.43920417481474,335.4016620498615,526.1717451523546,36.25716698662436,13.407486833601324,-0.06300354675214821,1
151.0,13.86575534383214,343.1920529801325,150.82781456953643,36.40861925192738,5.919737637119351,-0.34029685711352053,1
349.0,21.079862454783044,337.974212034384,403.9369627507163,43.36262279823531,10.907194452451536,-1.0717515959560173,1
652.0,28.812361638146328,349.17638036809814,604.5153374233129,55.872466667725654,16.182215659180265,-0.3267502255030709,1
159.0,14.228319915326999,336.71069182389937,486.37735849056605,22.96083409748681,9.689526389088135,-1.041536722341929,1
131.0,12.914889870235298,385.8167938931298,569.3358778625955,26.133908480148353,7.437606756642656,-0.24580919086050715,1
1852.0,48.559650295791066,453.8903887688985,83.83099352051836,177.00489883311334,20.34696128424837,-0.12992728401682346,1
118.0,12.257335203001883,383.29661016949154,455.6101694915254,19.138815217719312,8.614267724253155,-1.184783506854249,1
564.0,26.797520467958073,397.8900709219858,471.2517730496454,38.50543182062819,19.551986179010466,-0.15738351680754792,1
235.0,17.297725082009,397.4212765957447,493.0851063829787,34.725714488716186,10.07309051502355,0.053277184706895415,1
903.0,33.90774703361832,434.3078626799557,146.4828349944629,117.52509065893852,10.804908861559342,-0.2111089063799901,1
106.0,11.617374563210365,401.6320754716981,574.933962264151,20.618675198961697,8.676178387767761,-0.2902454625315904,1
85.0,10.403141895720198,404.83529411764704,26.24705882352941,20.222429314736726,6.241822028050299,-0.13732626532669398,1
884.0,33.549124542167775,468.0158371040724,178.36425339366517,125.20171695349549,14.19245555753461,-0.15290795196195855,1
106.0,11.617374563210365,424.2830188679245,434.14150943396226,27.15474624734015,6.207028001612751,-0.2473945662051277,1
301.0,19.576646877473273,462.0033222591362,3.8272425249169437,55.31722946215829,7.548173997243917,-0.11618397469861173,1
473.0,24.54062559633988,487.59830866807613,35.41437632135307,55.824547630878165,11.40672053512104,-0.17234366730240952,1
124.0,12.565098628628435,475.0241935483871,572.008064516129,25.012566565630753,7.231638254475623,0.9773317981150146,1
137.0,13.207339536360731,485.0729927007299,192.3941605839416,35.21059988612732,5.513776540806988,-0.16470923309283553,1
128.0,12.766152972845846,498.15625,606.09375,16.62297103655577,10.41131998921501,0.46087482218045017,1
474.0,24.566553364370574,541.548523206751,130.8016877637131,74.61568680016646,9.018562919314402,-0.23185920396994864,1
99.0,11.227230955528665,518.1919191919192,511.19191919191917,17.592343425616086,10.679797295978695,1.0270772887487347,1
118.0,12.257335203001883,544.3728813559322,115.90677966101696,39.124670306965264,4.604516209310367,-0.20863651913416942,1
131.0,12.914889870235298,538.4809160305343,495.53435114503816,15.103008605742163,12.403997609416477,0.8165879843296592,1
165.0,14.494292838262302,545.0848484848485,569.6121212121212,21.35082472988441,11.04022474902321,0.5856425418919835,1
116.0,12.153015559492998,557.0775862068965,3.5948275862068964,27.526307793625495,6.180624566770903,-0.27659629668671365,1
120.0,12.360774464742066,564.325,536.325,19.891137143684865,8.416016266487786,1.2041370662037083,1
171.0,14.755472278097805,572.3859649122807,557.1228070175439,27.407399871057812,9.91597618689908,0.5424712969093827,1
527.0,25.903614421069328,589.2239089184061,72.24288425047439,44.25630853654619,18.138338711718408,-0.11868155430980196,1
202.0,16.03728119216293,578.1089108910891,689.0693069306931,26.983751206010204,12.54878147332712,0.5129267445764095,1
132.0,12.964089628857149,578.4318181818181,46.97727272727273,32.159806317376805,6.464164688644926,-0.17641856425900931,1
124.0,12.565098628628435,573.6370967741935,228.91935483870967,19.664651974289956,8.492495657998647,-0.3193142843789893,1
262.0,18.26441241104166,591.7022900763359,3.6068702290076335,47.65221329212929,7.648883833995988,-0.12290792292129794,1
252.0,17.91246396432554,585.1587301587301,537.9761904761905,39.67563827789195,10.36032309530954,0.49975547251033453,1
365.0,21.557653718072718,592.9013698630137,584.358904109589,41.248890153244325,11.671535840320097,0.7707426284392341,1
279.0,18.847647942942654,607.594982078853,613.9677419354839,42.167962342798354,10.671176130990384,0.8483729889307882,1
195.0,15.756957549709801,614.2051282051282,538.6153846153846,23.555268614908233,12.854071884174155,0.6629140703845093,1
186.0,15.389040103942165,624.005376344086,503.81720430107526,28.32175139677915,8.62163292937762,0.837664288171731,1
222.0,16.812470934731934,631.9144144144144,584.2747747747748,24.719383572206027,12.82824211020696,0.9469409465949039,1
545.0,26.34227689249097,670.594495412844,475.87522935779816,60.996744911174204,12.202406921731844,1.0835037488524704,1
281.0,18.91508160359296,20.16370106761566,233.60142348754448,51.90815749502963,13.248098234744607,-1.4212479289531326,2
99.0,11.227230955528665,23.505050505050505,94.18181818181819,23.781620517451763,6.0441256149028595,-1.304490584944163,2
459.0,24.17471718621419,43.96514161220043,34.270152505446625,83.50041137268929,8.627969244009726,-1.2055002421969185,2
130.0,12.865501965161373,35.53076923076923,152.56923076923076,31.453388881297645,6.6199141076833,-1.5534438798759163,2
107.0,11.67204486311899,37.3177570093458,117.76635514018692,27.12922658400747,5.635521680173058,1.501150250413739,2
267.0,18.437867513470433,44.48314606741573,243.01498127340824,47.32679625509248,8.729042494926725,-1.5517106295129799,2
346.0,20.98906578384008,56.1242774566474,173.01156069364163,54.088477765032884,8.861948843053698,-1.5634139050143971,2
171.0,14.755472278097805,57.8187134502924,130.50292397660817,35.65292464747234,8.040341027904558,1.5329457445542962,2
305.0,19.706294962377495,63.60655737704918,251.1639344262295,55.996382204481456,10.406338315375898,-1.545653535118877,2
181.0,15.180789096653193,71.55801104972376,192.20994475138122,35.505837875519504,7.4708749507495735,-1.5199227595288576,2
434.0,23.507147049675353,78.92857142857143,264.610599078341,53.98648109068565,14.616543428149807,1.5552478178169582,2
144.0,13.540550005146152,93.875,219.40972222222223,28.083541032158063,7.229637279550039,-1.5114173664378512,2
189.0,15.512648837479231,98.5079365079365,99.994708994709,35.68409177478003,8.077580893183766,-1.5530295556841323,2
261.0,18.229523339239496,112.93103448275862,648.4904214559386,52.45115771591323,7.31251091658104,-1.2344091780803792,2
332.0,20.56004690782767,119.9578313253012,588.6656626506024,53.25684543830724,9.246940965872504,-1.166482938918788,2
237.0,17.371176474327626,129.43881856540085,597.9620253164557,57.00140118280773,6.218754786809959,-1.2346026526503466,2
169.0,14.668929172241665,150.12426035502958,58.65680473372781,23.667700362253303,9.902697164026293,-1.2757906923021665,2
1384.0,41.97813156768016,195.10982658959537,649.9140173410404,171.79140542888587,16.287606806187267,-1.078476632514,2
293.0,19.314740138231286,172.74744027303754,548.1843003412969,45.34896333189322,10.469342621287508,-1.122849215606181,2
188.0,15.471555655790098,192.43617021276594,548.8191489361702,33.182689006767276,8.34504629297579,-1.120479561196997,2
1134.0,37.99807421080277,243.11287477954144,649.647266313933,126.05410131396091,13.70409101654994,-1.0613260835150367,2
100.0,11.283791670955125,225.12,99.98,14.596869302137709,9.25065438638315,-0.6359770817648658,2
300.0,19.544100476116796,235.18333333333334,130.76,44.85892620473981,9.187166518932633,1.3527005268533197,2
440.0,23.66908109081279,271.325,259.56363636363636,61.448009609260545,9.728405168697455,1.3856732809639711,2
262.0,18.26441241104166,278.44274809160305,677.324427480916,41.143395972787005,9.719134298942324,-1.0513227983437596,2
84.0,10.341765891652821,284.6309523809524,315.39285714285717,19.48577385570343,6.327483192252612,-0.8632343738171309,2
120.0,12.360774464742066,290.30833333333334,695.9833333333333,19.924549701664848,9.508948257492257,-0.7541448986215533,2
180.0,15.138795132120961,288.75,243.0,37.949311274423366,6.928587832486436,1.5079941664321856,2
180.0,15.138795132120961,299.6166666666667,279.3888888888889,28.065683318358605,8.923869371800867,1.3551698223552404,2
678.0,29.381225490616288,316.72566371681415,240.31120943952803,78.72730893702555,14.714203261233354,1.2376073122379911,2
335.0,20.65272978291924,332.60895522388057,332.1373134328358,60.11597250915561,9.632765442103544,-0.9138053265942712,2
80.0,10.092530088080641,323.9125,275.475,12.714389897095622,8.485976051382234,1.282108913079816,2
170.0,14.712264360219255,332.47058823529414,238.81764705882352,21.013035669592036,10.743013168960223,1.066136628476922,2
112.0,11.941642642883693,345.875,348.98214285714283,19.991957698954053,7.601369023847034,-0.9280777656406912,2
1232.0,39.60594802695323,373.8206168831169,353.34253246753246,84.94508345207505,19.75382028595351,-0.9278951906103068,2
1452.0,42.997021047456954,363.11707988980714,228.482782369146,148.36674041523136,13.4508918881416,1.3602208494909578,2
213.0,16.46815177937675,371.4507042253521,668.0,26.972834111701964,10.72556140473469,-1.2075675370080807,2
1572.0,44.73849085880832,390.4312977099237,208.88931297709922,141.73381167036226,15.59402637251472,1.3213864424857882,2
886.0,33.5870545989873,435.76185101580137,670.8781038374718,82.15238396098678,14.574739259873663,-0.9840503118730591,2
83.0,10.280023453913834,435.0,246.04819277108433,16.683022466108255,6.969889507052119,1.0317861797325696,2
1135.0,38.014824519842385,473.43348017621145,653.4325991189427,69.49312738619236,22.507866460056903,-0.9161381174191198,2
337.0,20.71428798138497,469.26706231454006,694.6765578635014,34.534228780168505,15.243696028699455,-0.34563323812086005,2
363.0,21.498510523728477,499.534435261708,671.4159779614325,42.50365242549369,13.57710962170167,-0.3474034667668741,2
80.0,10.092530088080641,527.125,692.925,30.13332999521792,4.8623475193881385,-0.5256511947012135,2
215.0,16.545286401814263,529.7441860465116,660.753488372093,26.869156304872543,10.842263632461332,-1.196205893692972,2
93.0,10.881694613449236,534.0752688172043,698.483870967742,19.380616363646975,6.84671789093363,-0.2121936569296116,2
351.0,21.14017691983778,561.065527065527,693.4871794871794,26.50142119775665,17.67309782251793,-0.2809616369744583,2
1535.0,44.20885319897447,589.5758957654723,652.2084690553746,75.46314477150895,28.36086470501562,-0.7872294760890387,2
146.0,13.63425735166143,601.972602739726,509.86301369863014,31.814481135640015,7.261681335333046,-1.1175459658733988,2
619.0,28.07374713484229,661.9935379644588,93.8739903069467,72.30619148686912,12.027674651877224,-0.32487797826730774,2
136.0,13.159049284959082,635.1544117647059,490.44117647058823,23.620507097282182,8.079718564386924,-0.6571636496276011,2
233.0,17.22396045987371,658.3862660944206,61.51502145922747,43.46537375790638,8.250975963664008,-0.3580322580026806,2
432.0,23.452920571340155,672.9097222222222,567.0625,78.1386666663394,8.340460285831776,-0.9686282933136898,2
1151.0,38.28183271462029,680.3440486533449,657.0408340573415,71.14063540686928,24.13569198763706,-1.1069234555074248,2
133.0,13.013103375051497,686.7518796992481,16.954887218045112,17.92092727464426,10.009931264433384,0.1381399491039457,2
135.0,13.110581167104948,688.4296296296296,589.7037037037037,23.499835438285146,7.982837244850355,-0.9793472657469539,2
589.0,27.384997568906428,24.01018675721562,163.74193548387098,78.42920113137983,11.036456841698142,1.1417337776785976,3
148.0,13.727325035155395,46.83108108108108,293.1418918918919,46.67388685973271,5.40389186372633,0.6324034274008326,3
223.0,16.85029431422316,57.37668161434978,99.9237668161435,41.219910598140984,8.90455993857485,0.7559990233114852,3
219.0,16.698486766680407,78.71689497716895,153.00456621004565,47.04119812357135,8.13909065653548,0.6582150425839551,3
113.0,11.994835078277376,71.36283185840708,324.1592920353982,27.572306713021288,6.068837549461707,-0.8984156286287285,3
86.0,10.464157913908982,68.43023255813954,78.61627906976744,15.779499141586005,8.01258796179824,1.2512794578481494,3
116.0,12.153015559492998,80.91379310344827,421.83620689655174,20.15676387350546,7.960126239166338,-0.5956043755271297,3
193.0,15.67594437773643,86.62694300518135,100.47150259067358,31.059497580755362,8.755190704918316,0.8347199088721063,3
238.0,17.407785949022028,90.13865546218487,371.046218487395,36.679082271582686,17.28215518508313,-0.6333509712771141,3
112.0,11.941642642883693,92.75892857142857,296.6875,27.33815461780825,7.120701069800812,-0.18163792446920676,3
98.0,11.170383851240114,86.34693877551021,495.7142857142857,25.602133036670228,6.3817998032679135,-0.845002844542796,3
113.0,11.994835078277376,98.2566371681416,403.85840707964604,24.356658658057505,6.641104100451134,-0.5408969338968128,3
118.0,12.257335203001883,101.32203389830508,213.44915254237287,34.00254036441645,6.670792261230064,0.8845659448725975,3
86.0,10.464157913908982,105.02325581395348,44.75581395348837,17.156661677182374,7.109623244580741,0.7617022075559661,3
131.0,12.914889870235298,105.80916030534351,119.25954198473282,20.933849683813104,10.089242659098103,0.5825603657662909,3
200.0,15.957691216057308,113.39,187.61,25.499541513729685,12.878904557048958,0.7971260429994074,3
146.0,13.63425735166143,127.47260273972603,59.26712328767123,27.690740679619108,9.042556241466507,0.4984265499489028,3
266.0,18.403307281560924,139.1015037593985,233.68045112781954,49.586099988994725,7.980647383201818,0.7746934818332991,3
166.0,14.538148590038452,140.83132530120483,46.3855421686747,26.31228163911427,10.351018561984013,0.883202000906616,3
589.0,27.384997568906428,162.3786078098472,212.1986417657046,67.41461029542087,12.101964065793364,0.6297289174680851,3
105.0,11.562445770562215,144.57142857142858,349.1047619047619,20.77032806416235,7.370019737282356,-0.3793683997092626,3
109.0,11.780624362746345,149.0275229357798,527.0183486238532,17.746631525516133,9.332449219002301,-0.12104293139619633,3
526.0,25.879026267050612,172.81749049429658,180.29277566539923,65.82384293854862,11.78683295643534,0.7395760456894204,3
328.0,20.435815879801165,179.2987804878049,110.5579268292683,83.06463768016954,7.187629030742493,0.5853164126481168,3
440.0,23.66908109081279,177.42045454545453,30.0,50.984665614857796,13.616463822049031,0.5133592850011611,3
278.0,18.81384047546846,168.63309352517985,62.18345323741007,38.38964000674131,10.94541574054014,0.8078300034170821,3
109.0,11.780624362746345,164.24770642201835,507.5963302752294,21.945767892577983,8.96506161524733,0.031445561853901995,3
84.0,10.341765891652821,165.26190476190476,540.5714285714286,20.532200472501383,5.913027240703715,-0.6852901349311049,3
437.0,23.58825303088947,184.81235697940502,12.405034324942791,55.19878628765261,11.988250332242055,0.5752833477123355,3
85.0,10.403141895720198,181.76470588235293,288.11764705882354,14.392127771875302,7.92579430034878,-0.6203739058725057,3
99.0,11.227230955528665,192.12121212121212,93.0909090909091,24.596314351807376,5.845439450033462,0.49424528450554156,3
110.0,11.834540545406394,194.5818181818182,143.5818181818182,24.452961294150967,6.22767401331958,0.5609924570093979,3
83.0,10.280023453913834,201.46987951807228,3.325301204819277,20.076533898432185,7.079315151449944,0.4213261435866265,3
85.0,10.403141895720198,223.43529411764706,658.0235294117647,14.343240722501365,10.284554847622177,0.7184006245014564,3
280.0,18.881394877652593,233.66071428571428,241.86428571428573,29.482898487896993,16.82496089140356,0.6485847252614599,3
111.0,11.888212206450685,230.8108108108108,455.15315315315314,19.50696730531673,7.868776203112041,-0.5864064190073501,3
138.0,13.255453865237978,259.4492753623188,233.78985507246378,21.58726774899982,8.811806067058445,1.5006996968763626,3
85.0,10.403141895720198,262.01176470588234,251.64705882352942,15.193506889797503,8.346027313583848,1.5376612108231957,3
116.0,12.153015559492998,265.08620689655174,270.01724137931035,23.000933809573993,6.963372314806328,1.0048980260928668,3
174.0,14.884343478431232,273.3735632183908,533.9655172413793,39.47142581168734,7.667412244731435,-0.15776829044321272,3
123.0,12.514330345744634,298.5528455284553,198.64227642276424,21.08643755297145,11.177871315737793,1.022413347009494,3
255.0,18.01877032173579,322.7176470588235,508.90588235294115,40.7857044451361,8.855439898588427,-0.09513373554198899,3
105.0,11.562445770562215,325.25714285714287,218.6,20.168659855626586,7.746431465156268,1.117597926438606,3
113.0,11.994835078277376,346.5132743362832,693.2831858407079,31.006262455951138,6.22143814821193,-0.14687944241267573,3
498.0,25.180812005932435,351.93775100401604,43.204819277108435,46.34389844632914,14.57206931706591,0.9051324767559887,3
112.0,11.941642642883693,353.63392857142856,664.0982142857143,27.702179687951652,6.59041943214094,-0.2088640516861371,3
641.0,28.568278705151968,392.2340093603744,438.04212168486737,86.7221929126061,15.676260973002774,0.31671446631434835,3
709.0,30.045412914740087,368.19181946403387,26.143864598025388,63.52197348063353,15.204838485359371,1.0852840558156982,3
116.0,12.153015559492998,367.94827586206895,623.25,32.61212042764151,5.1286788507402425,-0.09735548995388096,3
98.0,11.170383851240114,401.2755102040816,15.03061224489796,26.184598937736766,8.484953365432517,1.3984062978382896,3
112.0,11.941642642883693,416.3482142857143,46.169642857142854,17.904728056647894,8.743498981642052,0.3034976466158804,3
1628.0,45.528386516862696,478.5436117936118,324.4963144963145,144.40657753067737,16.051426468428264,0.6812607152734561,3
283.0,18.982275710779543,446.69611307420496,469.81978798586573,36.74687003026008,10.947144657273613,0.5975925195249148,3
83.0,10.280023453913834,447.3734939759036,688.3012048192771,23.982286020213394,6.351938809935985,0.007808675454245298,3
394.0,22.397686948112614,472.29695431472084,279.97969543147207,71.66240167287489,7.955232612077695,0.5660033284751002,3
1035.0,36.301555459799424,499.50531400966184,281.50048309178743,109.68362139245411,13.456077723754387,0.624339831632648,3
84.0,10.341765891652821,466.6666666666667,30.714285714285715,14.653742093696916,8.422935781932715,0.12995580226109774,3
308.0,19.802974013476614,492.01623376623377,430.05194805194805,44.45015302150987,9.94955501805095,0.5885715106825251,3
102.0,11.396070970426017,487.72549019607845,691.0294117647059,24.189715373614977,6.22383952311969,-0.19438368242456344,3
107.0,11.67204486311899,496.2616822429907,23.8411214953271,16.841564630517514,8.595941982736946,0.26491344700790687,3
346.0,20.98906578384008,512.3034682080925,237.22254335260115,62.963550606211435,7.961356829931735,0.7733695051826024,3
227.0,17.000746355818674,507.5330396475771,45.929515418502206,24.03359844901487,12.683828241067406,0.42617696854674847,3
2657.0,58.16354073095385,544.7271358675198,219.56417011667293,106.57144228707642,62.95497189848497,0.8551944228688338,3
113.0,11.994835078277376,516.5132743362832,266.9734513274336,22.37740736018186,6.924269477565695,0.47015201990902566,3
1786.0,47.68653716613318,551.4182530795073,403.1170212765957,104.73482549145571,39.24867230604927,0.5172681802847118,3
158.0,14.183506197980657,523.8987341772151,451.45569620253167,23.380910338001463,9.457343587992357,0.6306517882273461,3
352.0,21.17026971360491,539.5142045454545,346.8494318181818,75.97120182588408,6.919116182766387,0.7541406976085587,3
490.0,24.977737626138797,547.9469387755101,17.73469387755102,56.51781756541008,13.017795954471124,0.7006227772064989,3
2758.0,59.25870960778322,604.0681653372009,363.9967367657723,187.0547028383744,21.97310881691688,0.4885670059077176,3
139.0,13.303394180365686,549.2014388489208,680.2446043165468,40.503722739064074,6.452942222246906,-0.06235120377921726,3
150.0,13.81976597885342,538.1066666666667,279.96666666666664,18.99582313688063,10.674527989414567,0.6323574679704856,3
637.0,28.479002615897535,569.1695447409733,439.8116169544741,59.23700286084954,18.186630316473686,0.2223107821228941,3
507.0,25.40733061895184,567.9783037475345,58.232741617357,42.20939497900103,16.71933425129355,0.40212493448483705,3
1017.0,35.98450523483212,589.661750245821,175.44936086529006,104.09037943980542,18.461518462298102,0.6346219190022475,3
328.0,20.435815879801165,581.7987804878048,192.33841463414635,56.85279975164827,9.998093174259374,0.44919788927430426,3
668.0,29.163744887841286,587.7979041916168,390.31437125748505,68.91287496072343,13.009073849251394,0.6815709334802821,3
272.0,18.609705966725112,583.7720588235294,465.8602941176471,41.281622074093285,9.080131397626879,0.35634259149838954,3
1834.0,48.32309308233785,616.479280261723,165.60250817884406,130.8693695429509,24.49194492354253,0.6002695832036783,3
83.0,10.280023453913834,583.7469879518072,204.0843373493976,18.60918882494224,6.477471379986546,0.6503438533802349,3
424.0,23.23474912642073,595.8042452830189,336.85849056603774,50.87579039718667,12.524830441639685,0.5212641120203956,3
93.0,10.881694613449236,594.6666666666666,10.46236559139785,15.979393715996448,8.060152851760472,0.3289823987345134,3
2075.0,51.40011726956917,640.5296385542168,329.3889156626506,153.18463407202591,30.114816562111763,0.8234839850938965,3
1112.0,37.62768095093692,655.7715827338129,155.46672661870502,144.07092371949744,18.741249135954902,0.7942067811379756,3
1421.0,42.53555445822549,647.4095707248416,288.65165376495423,120.51296112764686,23.8033375411726,0.7235704441927702,3
505.0,25.357168021907675,652.5148514851485,121.00198019801981,54.74037778593408,12.985076069231829,0.6854163863591464,3
343.0,20.897874625046462,643.9883381924199,432.06997084548107,38.96767346469057,11.915872567040331,0.685930755350632,3
145.0,13.58748446131949,649.1379310344828,497.3586206896552,37.123098328699356,6.15514776115623,-0.3348899052669986,3
543.0,26.29389801439097,679.5359116022099,122.79373848987109,51.994271417106965,16.253213971308593,0.7012501049956394,3
208.0,16.273715780512877,668.3894230769231,17.29326923076923,31.065968432999437,11.267175527750377,0.9618389445589485,3
511.0,25.507359866510456,677.2035225048924,229.8825831702544,52.626548909697945,13.423896032063041,0.8375263219955539,3
240.0,17.480774889473267,683.8958333333334,155.45,29.306848319696492,11.73151157304655,0.5041905801103403,3
414.0,22.959119571977435,10.777777777777779,40.20048309178744,65.63739211452109,11.220237979868434,1.080253712542524,4
309.0,19.83509564693766,9.83495145631068,95.97411003236246,40.8633015588857,10.242828015152671,1.1053313754111287,4
230.0,17.112717355495807,12.095652173913043,536.8217391304348,25.42156186011626,16.96986531172661,-1.353105733130335,4
108.0,11.726460285670077,8.962962962962964,672.7685185185185,23.688223576669238,6.4569714875732425,-1.5162345547915306,4
294.0,19.347672370394786,22.27891156462585,306.13945578231295,67.27775609965457,9.995138969447487,1.420918595916114,4
506.0,25.38226171238474,27.99604743083004,374.5158102766798,47.21411189984312,19.502743010782115,1.4061247725067925,4
316.0,20.0585068271871,33.949367088607595,11.930379746835444,35.94426101766856,17.23531508600495,0.857538439084929,4
